term,Perussuomalaiset freq,Vihreä liitto freq,Vasemmistoliitto freq,Suomen Kristillisdemokraatit (KD) freq,Kansallinen Kokoomus freq,Suomen Sosialidemokraattinen Puolue freq,Suomen Keskusta freq,Kokoomus_score,Perus_score,Keskusta_score,Krist_score,SDP_score,Vasen_score,Vihreä_score
luomin nuor,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
saatav pysyv,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
pysyv työpaiko,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
työpaiko koulutuspaiko,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
koulutuspaiko turvaamin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
asem huolehtimin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
huolehtimin jne,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
nelj ã,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
„llän,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ohjelm lã,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
„mpã–ã„,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kohtuuhintain,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
jokais asianmukain,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
asianmukain kohtuuhintain,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
leipã,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
leipäjono,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
häpeä,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kutsu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
asunto leipã,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
leipã „ã„,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
„ã„ leipäjono,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
leipäjono ova,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ova häpeä,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
häpeä maal,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
maal joka,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
joka kutsu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kutsu itseä,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
itseä hyvinvointivaltio,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
„mmintã„,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kã,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
„mmintã„ kã,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
„ttã„,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
luotej,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
armeij,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
„ttã„ hoivapalvelu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
hoivapalvelu kaik,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kaik yhdenvertais,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
yhdenvertais vauva,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
vaar luotej,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
luotej poliis,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ja armeij,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
armeij toimin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
toimin turvattav,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
turvattav riittäv,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
riittäv määräraho,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
oikeudenmukaisuut tuoda,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
tuoda es,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
es niide,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ään jotk,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
jalko,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
jäävä jalko,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
pysäyttämis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
toim yhteiskun,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
yhteiskun eriarvoistumis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kasvu pysäyttämis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
pysäyttämis vallitsev,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
vallitsev tuhois,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
syventäv,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
lama syventäv,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
arvokkuut,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
murentav,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
talouskuripolitiik,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ihmis arvokkuut,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
arvokkuut murentav,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
murentav talouskuripolitiik,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
talouskuripolitiik on,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
lopetettav välittöm,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
leikkaamis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
investoitav,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
leikkaamis sija,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
sija on,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
elvytettäv voimak,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
voimak investoitav,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
investoitav yhteiskun,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
yhteiskun infrastruktuur,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
palvelu sitä,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
voim saada,0,0,1,0,0,0,1,0.47205054999834195,0.4729733576732623,0.5611447810889078,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
saada lama,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
taitetu,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kurjistumiskiert,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
pysäytety,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
taitetu ja,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ja kurjistumiskiert,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kurjistumiskiert pysäytety,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
jokaikis,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
asiakysymyks,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
aja erityis,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
erityis luono,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
luono etu,0,2,0,0,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.6715651100659619
etu jokaikis,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
jokaikis asiakysymyks,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
tarkoitai,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
hetkel,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
tinkim,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
ylimääräis,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
vaik se,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
se tarkoitai,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
tarkoitai hetkel,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
hetkel tinkim,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
tinkim edu,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
edu ja,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
ja ylimääräis,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
ylimääräis maksu,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
maksu luono,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
on suora,0,2,0,0,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.6715651100659619
suora ihmis,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
etu vaik,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
vaik sitä,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
ole viime,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
viime vuosikymmen,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
vuosikymmen kov,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
kov laajast,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
varhaiskasvatusl,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
sisältö,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
hyppyyttämis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
vaikut varhaiskasvatusl,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
varhaiskasvatusl sisältö,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
sisältö ja,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ja soteuudistuks,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
soteuudistuks edist,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
edist vammaist,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
vammaist itsemääräämisoikeut,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
itsemääräämisoikeut halua,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
halua lopet,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
lopet ihmist,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ihmist hyppyyttämis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
hyppyyttämis luuku,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
toise edistäis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
perustulo siirtym,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
siirtym jot,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
jot pitkäaikaissair,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
pitkäaikaissair vammais,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
mielenterveyskuntoutu työttöm,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kotiäid,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kotiäid ja,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
opiskelij oli,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
oli taloudellin,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
taloudellin turv,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
tekis,1,0,1,0,0,0,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
nuorisotyöttömyyd vähentämis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
vähentämis tekis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
tekis kovast,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kovast töitä,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
turvallisuus byrokratia,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
karsin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
karsin ja,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ova tärkeim,1,0,1,0,0,0,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
mahdollist työpaiko,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
toimintaympäristö lisä,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
lisä ihmist,0,1,0,0,0,0,1,0.47205054999834195,0.4729733576732623,0.5611447810889078,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.5415926784348258
vapaut sekä,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
sekä vähent,0,0,0,0,1,0,1,0.5653252356515109,0.4729733576732623,0.5611447810889078,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.4706991160842901
byrokratia puutu,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
puutu asumis,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
asumis kustannuks,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
kustannuks ja,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
mahdollist vapaam,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
vapaam rakentamis,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
rakentamis turv,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
turv koulutuspalvelu,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
koulutuspalvelu ja,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
ja poist,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
poist opiskelij,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
opiskelij tuloraj,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
näyttötutkinto,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
kehit oppisopimuskoulutu,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
ja näyttötutkinto,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
näyttötutkinto sekä,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
sekä hyödynt,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
hyödynt teknologia,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
teknologia tuoma,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
tuoma mahdollisuud,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
mahdollisuud säilyt,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
ennaltaehkäisev toim,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
toim kute,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
kute kotiapu,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
kotiapu edist,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
ja suvaitsevaisuut,0,0,0,0,0,1,1,0.47205054999834195,0.4729733576732623,0.5611447810889078,0.47429352054303964,0.574106966331107,0.47338367184447067,0.4706991160842901
suvaitsevaisuut sekä,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
sekä puutu,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
puutu eriarvoistumis,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
varmist sen,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
apu saada,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
saada silo,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
kun sitä,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
sitä tarv,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
keskinäis,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
hyvä yhteiskun,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
yhteiskun rakentu,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
rakentu ihmist,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
ihmist keskinäis,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
keskinäis luottamuks,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
luottamuks halua,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
tukipilar,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
yhteenkuuluvuud,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
yritteliäisyyd,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
rakentam luottamuks,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
perustuv suome,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
suome jonk,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
jonk tukipilar,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
tukipilar ova,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
ova pienem,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
pienem palkkaero,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
palkkaero tasaarvoin,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
hyv toimiv,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
palvelu suomi,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
suomi kärs,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
kärs täl,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
hetk henkis,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
henkis kestävyysvaj,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
kestävyysvaj kaipa,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
kaipa yhteenkuuluvuud,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
yhteenkuuluvuud ja,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
ja yritteliäisyyd,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
yritteliäisyyd henk,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
henk joka,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
joka saa,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
saa toimim,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
toimim yhteist,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
yhteist päämäär,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
päämäär hyvä,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
hyvä näih,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
näih talko,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
talko tarv,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
tarv joka,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
joka yhteiskun,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
uude työpaiko,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
luomin ova,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
ova ehdottom,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
ehdottom tärkeim,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
asia joita,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
edist kan,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
huol myös,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
myös lapsiperh,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
lapsiperh hyvinvoin,0,0,0,1,0,1,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.6064755040436786,0.574106966331107,0.47338367184447067,0.4706991160842901
ikäihmist toimeentulo,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
lap luonnonvaro,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
luonnonvaro järkev,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
järkev hyödyntämin,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
hyödyntämin matkailu,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
puu,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
kaivannaisteollisuus,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
puu turv,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
turv vesivoim,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
vesivoim ja,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
